Collection_Date,site_name,Plant,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_UCI,PMMoV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight,RSV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight_UCI,bcov_recovery
2022/11/28,Salina Wastewater Treatment Plant,"Salina, KS",2318547142,2437233979,2208408138,47164.96331,38436.07703,54833.87743,1.275
2022/11/30,Salina Wastewater Treatment Plant,"Salina, KS",1587119663,1641242309,1534832416,59046.30881,50842.09739,66992.69217,0.674
2022/12/2,Salina Wastewater Treatment Plant,"Salina, KS",1871213043,1893955254,1848033815,41106.42393,35545.53186,47538.82204,0.831
2022/12/5,Salina Wastewater Treatment Plant,"Salina, KS",4410160473,4601810951,4228789415,74362.50569,67331.29692,81389.45983,0.523
2022/12/7,Salina Wastewater Treatment Plant,"Salina, KS",2464431136,2598430386,2329856512,32323.27939,27706.89149,37426.36539,0.64
2022/12/9,Salina Wastewater Treatment Plant,"Salina, KS",2851576577,3317701296,2373966911,35708.22766,18054.64856,52995.87938,1.389
2022/12/12,Salina Wastewater Treatment Plant,"Salina, KS",2868199608,2926593181,2810005463,22897.02426,19390.89545,26802.89609,0.758
2022/12/14,Salina Wastewater Treatment Plant,"Salina, KS",2945977580,3653173014,2243536784,45593.68293,38846.27024,51691.00761,1.211
2022/12/16,Salina Wastewater Treatment Plant,"Salina, KS",1682732137,1747959561,1617655267,36723.09054,32371.1733,41448.87461,0.589
2022/12/19,Salina Wastewater Treatment Plant,"Salina, KS",1503482711,1557358398,1451124765,31572.24302,25681.18661,39445.40377,0.638
2022/12/21,Salina Wastewater Treatment Plant,"Salina, KS",1984357787,2080605776,1889435741,40748.44307,35517.15165,46470.80519,0.612
2022/12/23,Salina Wastewater Treatment Plant,"Salina, KS",2836987488,2897256814,2782394708,43039.67087,37696.57307,48866.119,0.474
2022/12/26,Salina Wastewater Treatment Plant,"Salina, KS",1277262689,1355777356,1195115033,15695.03429,11367.57813,20281.61404,1.301
2022/12/28,Salina Wastewater Treatment Plant,"Salina, KS",865818555,913592405.1,808652817.5,20759.45566,15522.42553,25469.65908,0.792
2022/12/30,Salina Wastewater Treatment Plant,"Salina, KS",1668840258,1868823538,1480944306,20328.91331,17360.92567,23617.55516,0.822
2023/1/2,Salina Wastewater Treatment Plant,"Salina, KS",1970402071,2139167177,1823863018,18075.66873,14765.43713,21847.72699,1.105
2023/1/4,Salina Wastewater Treatment Plant,"Salina, KS",1204387894,1220167653,1188643506,15593.2961,11074.40359,20359.57919,1.162
2023/1/6,Salina Wastewater Treatment Plant,"Salina, KS",1204391183,1392482608,1020726469,16171.36456,12823.59259,20057.08059,0.505
2023/1/9,Salina Wastewater Treatment Plant,"Salina, KS",2397270253,2532340016,2280106369,11109.77052,8909.876052,13645.10044,1.384
2023/1/11,Salina Wastewater Treatment Plant,"Salina, KS",2843925410,2988493862,2684032738,13373.49573,10604.97648,16586.85049,1.009
2023/1/13,Salina Wastewater Treatment Plant,"Salina, KS",1304128133,1319285858,1289013115,4961.309949,2792.528552,7034.546288,0.525
2023/1/16,Salina Wastewater Treatment Plant,"Salina, KS",1715646131,1753458707,1677530115,13528.15926,10790.76075,16694.1098,0.813
2023/1/18,Salina Wastewater Treatment Plant,"Salina, KS",1550880572,1679547904,1404512930,8336.209141,6422.422837,10597.09076,1.293
2023/1/20,Salina Wastewater Treatment Plant,"Salina, KS",1168221124,1229037033,1111289924,11255.06701,8546.064414,14307.59617,1.186
2023/1/23,Salina Wastewater Treatment Plant,"Salina, KS",1974829210,2030857639,1921481771,14242.85041,10602.54839,17866.46101,0.732
2023/1/25,Salina Wastewater Treatment Plant,"Salina, KS",780753181.7,801340060.7,756589403.4,24971.4119,20426.6411,29050.86442,0.524
2023/1/27,Salina Wastewater Treatment Plant,"Salina, KS",1392687786,1449691563,1351864819,9682.435518,5655.449333,13851.48479,0.89
2023/1/30,Salina Wastewater Treatment Plant,"Salina, KS",1595066551,1648947225,1543398903,9458.431492,6002.24891,14060.96781,0.647
2023/2/1,Salina Wastewater Treatment Plant,"Salina, KS",1223527219,1345788323,1090654438,11730.7141,8449.813465,15466.69497,0.593
2023/2/3,Salina Wastewater Treatment Plant,"Salina, KS",1233504353,1331727714,1127191071,5112.70376,2549.560509,7884.255096,0.631
2023/2/6,Salina Wastewater Treatment Plant,"Salina, KS",2767106199,2852007749,2696198552,3951.358407,2398.796779,5651.650003,0.747
2023/2/8,Salina Wastewater Treatment Plant,"Salina, KS",694499484.2,721510268.5,669936070.3,7594.125739,4801.519441,10481.90666,0.693
2023/2/10,Salina Wastewater Treatment Plant,"Salina, KS",808074642.7,840483447.6,764234433.9,3776.692863,1371.120082,6262.565863,0.773
2023/2/13,Salina Wastewater Treatment Plant,"Salina, KS",1161182574,1248783132,1082553016,4167.212802,1911.5979,6381.223156,0.956
2023/2/15,Salina Wastewater Treatment Plant,"Salina, KS",1108880133,1249804876,974725847.6,2044.034831,1062.209551,3499.422919,0.553
2023/2/17,Salina Wastewater Treatment Plant,"Salina, KS",1356147854,1398469959,1313838284,3830.406173,2013.864188,6118.21308,0.834
2023/2/20,Salina Wastewater Treatment Plant,"Salina, KS",1498830948,1601118813,1401826774,3424.294422,1966.381349,5469.531223,0.74
2023/2/22,Salina Wastewater Treatment Plant,"Salina, KS",675948862.1,730287757.4,623887555.9,0,0,0,1.2
2023/2/24,Salina Wastewater Treatment Plant,"Salina, KS",968805182.8,1238549359,713676835.9,4104.787084,2517.032025,6251.668277,0.839
2023/2/27,Salina Wastewater Treatment Plant,"Salina, KS",638331465.5,751983226.7,516072776.1,4564.427517,1442.840153,7645.92037,0.418
2023/3/1,Salina Wastewater Treatment Plant,"Salina, KS",1055790473,1093597982,1018128689,3375.229571,925.9957077,6102.630298,0.558
2023/3/3,Salina Wastewater Treatment Plant,"Salina, KS",1046340372,1063298717,1029858895,3080.35835,1768.880501,4920.161352,0.636
2023/3/6,Salina Wastewater Treatment Plant,"Salina, KS",823058737.2,948497362.6,700554902.9,3088.058051,1599.774971,4703.165672,0.522
2023/3/8,Salina Wastewater Treatment Plant,"Salina, KS",510889689.1,542673068.6,482373139.3,0,0,0,1.093
2023/3/10,Salina Wastewater Treatment Plant,"Salina, KS",1038040715,1146946147,943245832.8,3375.809588,1684.526364,5392.083627,0.962
2023/3/13,Salina Wastewater Treatment Plant,"Salina, KS",813234213.2,827369085.5,799124573.9,6371.600073,4470.685243,8747.629652,0.72
2023/3/15,Salina Wastewater Treatment Plant,"Salina, KS",1215256044,1231437800,1199109537,4000.676454,2453.18916,6093.115496,0.792
2023/3/17,Salina Wastewater Treatment Plant,"Salina, KS",1083627052,1108687230,1058430026,8488.003621,3493.808602,14181.84293,0.719
2023/3/20,Salina Wastewater Treatment Plant,"Salina, KS",1099823503,1118038240,1081646050,0,0,0,0.513
2023/3/22,Salina Wastewater Treatment Plant,"Salina, KS",827424593.7,879513829.2,772352549.7,2638.376021,1319.004939,4481.620404,0.421
2023/3/24,Salina Wastewater Treatment Plant,"Salina, KS",893667479.2,974552149.5,814299591.3,0,0,0,0.69
2023/3/27,Salina Wastewater Treatment Plant,"Salina, KS",1322800392,1411414931,1232405846,2237.489758,692.7384227,3830.614622,0.747
2023/3/29,Salina Wastewater Treatment Plant,"Salina, KS",1122754025,1140256591,1105284843,3616.094369,1879.145798,6190.840161,0.808
2023/3/31,Salina Wastewater Treatment Plant,"Salina, KS",1006345091,1133547585,875483349.3,3763.250412,2383.953641,5532.041922,0.471
2023/4/3,Salina Wastewater Treatment Plant,"Salina, KS",1582060487,1728986424,1452456678,2626.089848,954.4619254,4241.974084,0.478
2023/4/5,Salina Wastewater Treatment Plant,"Salina, KS",1333824195,1410687007,1254075461,7201.45049,3593.240527,10713.22842,0.71
2023/4/7,Salina Wastewater Treatment Plant,"Salina, KS",1049450967,1101078397,1002013442,0,0,0,0.886
2023/4/10,Salina Wastewater Treatment Plant,"Salina, KS",1295516008,1315740895,1275832502,0,0,0,0.783
2023/4/12,Salina Wastewater Treatment Plant,"Salina, KS",1087348836,1102609253,1072118123,0,0,0,0.532
2023/4/14,Salina Wastewater Treatment Plant,"Salina, KS",442883177.5,465404574.7,420148465.5,0,0,0,0.738
2023/4/17,Salina Wastewater Treatment Plant,"Salina, KS",2121315363,2316742334,1949414278,0,0,0,0.826
2023/4/19,Salina Wastewater Treatment Plant,"Salina, KS",1056943834,1080042986,1031209687,0,0,0,0.555
2023/4/21,Salina Wastewater Treatment Plant,"Salina, KS",1088304502,1109493582,1066575379,0,0,0,0.231
2023/4/24,Salina Wastewater Treatment Plant,"Salina, KS",1308413587,1380335787,1223156675,0,0,0,0.81
2023/4/26,Salina Wastewater Treatment Plant,"Salina, KS",1383599923,1690619201,1084667595,0,0,0,0.863
2023/4/28,Salina Wastewater Treatment Plant,"Salina, KS",1507303826,1585998296,1432305837,0,0,0,0.812
2023/5/1,Salina Wastewater Treatment Plant,"Salina, KS",1174123649,1293401769,1051921898,0,0,0,0.978
2023/5/3,Salina Wastewater Treatment Plant,"Salina, KS",1179499285,1197399015,1161633331,0,0,0,0.612
2023/5/5,Salina Wastewater Treatment Plant,"Salina, KS",1014516692,1070156159,962650553.5,0,0,0,0.553
2023/5/8,Salina Wastewater Treatment Plant,"Salina, KS",1129018755,1161862474,1098092467,0,0,0,0.965
2023/5/10,Salina Wastewater Treatment Plant,"Salina, KS",1264073320,1453260110,1089270944,0,0,0,0.65
2023/5/12,Salina Wastewater Treatment Plant,"Salina, KS",1056397474,1088154369,1024053112,0,0,0,0.489
2023/5/15,Salina Wastewater Treatment Plant,"Salina, KS",1710935290,1867925146,1560989945,0,0,0,0.754
2023/5/17,Salina Wastewater Treatment Plant,"Salina, KS",759222944.8,926013374.9,585853825.9,0,0,0,0.259
2023/5/19,Salina Wastewater Treatment Plant,"Salina, KS",1146283727,1161449833,1131150626,0,0,0,0.859
2023/5/22,Salina Wastewater Treatment Plant,"Salina, KS",972386377.1,1335269000,624040395.7,0,0,0,1.114
2023/5/24,Salina Wastewater Treatment Plant,"Salina, KS",1180804519,1197966580,1163674045,0,0,0,0.737
2023/5/26,Salina Wastewater Treatment Plant,"Salina, KS",1314032714,1346319487,1283698428,0,0,0,0.475
2023/5/29,Salina Wastewater Treatment Plant,"Salina, KS",981033285,1010843624,949860436.3,0,0,0,0.395
2023/5/31,Salina Wastewater Treatment Plant,"Salina, KS",1209232132,1282272276,1139881024,0,0,0,1.246
2023/6/2,Salina Wastewater Treatment Plant,"Salina, KS",1197161267,1217386323,1176032199,0,0,0,0.561
2023/6/5,Salina Wastewater Treatment Plant,"Salina, KS",677046758.2,786305652.7,572229188.8,0,0,0,0.49
2023/6/7,Salina Wastewater Treatment Plant,"Salina, KS",1060082632,1175285081,940880909.1,0,0,0,0.601
2023/6/9,Salina Wastewater Treatment Plant,"Salina, KS",1093215869,1215734464,972265837.7,0,0,0,0.532
2023/6/12,Salina Wastewater Treatment Plant,"Salina, KS",976933723.3,1000599842,953056554.5,0,0,0,0.391
2023/6/14,Salina Wastewater Treatment Plant,"Salina, KS",802633120.4,830124849.3,775145598.5,0,0,0,0.645
2023/6/16,Salina Wastewater Treatment Plant,"Salina, KS",342941512.6,368591723.8,313325704.6,0,0,0,0.899
2023/6/19,Salina Wastewater Treatment Plant,"Salina, KS",1199335272,1223682997,1171861560,0,0,0,1.197
2023/6/21,Salina Wastewater Treatment Plant,"Salina, KS",803967345.7,880377349.3,726626936.1,0,0,0,0.72
2023/6/23,Salina Wastewater Treatment Plant,"Salina, KS",1558924329,1578736892,1539157737,0,0,0,0.9
2023/6/26,Salina Wastewater Treatment Plant,"Salina, KS",917811206.2,950532831.5,888163144.6,0,0,0,0.337
2023/6/28,Salina Wastewater Treatment Plant,"Salina, KS",1707458966,1773054182,1643181999,0,0,0,1.213
2023/6/30,Salina Wastewater Treatment Plant,"Salina, KS",2307349865,2442669123,2165527097,0,0,0,1.042
2023/7/3,Salina Wastewater Treatment Plant,"Salina, KS",1921493231,2137402344,1714562868,0,0,0,0.795
2023/7/5,Salina Wastewater Treatment Plant,"Salina, KS",978221084.7,999256914.4,958131734.8,0,0,0,0.434
2023/7/7,Salina Wastewater Treatment Plant,"Salina, KS",860452167.9,899095860.4,823936267.7,0,0,0,0.583
2023/7/10,Salina Wastewater Treatment Plant,"Salina, KS",1389713823,1409470131,1369993573,0,0,0,0.83
2023/7/12,Salina Wastewater Treatment Plant,"Salina, KS",1472957628,1494898004,1451063368,0,0,0,0.414
2023/7/14,Salina Wastewater Treatment Plant,"Salina, KS",1532322853,1551689749,1512998866,0,0,0,0.891
2023/7/17,Salina Wastewater Treatment Plant,"Salina, KS",930996841.8,1208755631,630904134.1,0,0,0,0.491
2023/7/19,Salina Wastewater Treatment Plant,"Salina, KS",793436529.9,806634573.7,780260082.7,0,0,0,0.644
2023/7/21,Salina Wastewater Treatment Plant,"Salina, KS",1864934099,1984858188,1740980969,0,0,0,0.778
2023/7/24,Salina Wastewater Treatment Plant,"Salina, KS",1593310750,1682474060,1506527507,0,0,0,0.732
2023/7/26,Salina Wastewater Treatment Plant,"Salina, KS",2357712941,2501524241,2198345551,0,0,0,0.614
2023/7/28,Salina Wastewater Treatment Plant,"Salina, KS",933060121.1,1009393733,865859006.8,0,0,0,1.549
2022/10/24,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",213824539.3,224166005.8,203494362.1,0,0,0,0.966
2022/10/26,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",150114736.6,157275769.2,142962485.6,33301.074,23364.26668,45723.54102,2.126
2022/10/28,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",113111472.7,120282472.5,105946071.7,0,0,0,0.937
2022/10/31,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",168056815,178819828.3,157302219.3,22724.11842,11808.50018,38905.97166,1.527
2022/11/2,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",189534884.5,197718894.3,181360323.1,14893.06125,9132.053894,22683.3771,0.828
2022/11/4,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",245403136.3,251689189.2,239124066.7,21573.313,16392.74792,27635.45692,1.128
2022/11/7,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",274801541.1,308688023.3,242568402,57778.59503,41738.79845,72427.65352,0.654
2022/11/9,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",564318785.1,700048264.7,422713810.9,34919.84392,27853.37399,43092.90861,0.831
2022/11/11,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",290670560.1,355282536.7,227173187.9,32507.08042,26069.82885,39926.1009,0.713
2022/11/14,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",376778965.2,386621870.2,366946185.9,50784.4823,43369.47763,59202.64557,1.12
2022/11/16,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",311762307.5,345368537.6,275688454.7,16471.61424,11982.03025,21963.36486,1.231
2022/11/18,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",256199088.2,264742894.4,247662484.7,51119.91718,44923.14144,57862.25616,1.219
2022/11/21,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",173691695.4,195275514.8,153020148,86028.1225,73799.96985,98607.20719,1.104
2022/11/23,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",296906928,316689832.6,276299362.4,12219.53921,9562.981883,15328.36438,1.19
2022/11/25,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",316297621.5,344258317.6,287263380,3534.034202,1250.383909,5644.804856,1.396
2022/11/28,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",383958913.8,396070054,371720557.1,18067.65327,13504.54256,23559.53057,0.725
2022/11/30,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",847499466,877832921.3,813010342.8,54434.47828,41561.1739,69729.66095,1.113
2022/12/19,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",244228165,284463191.9,205642166.3,16142.25328,12065.3588,21049.00248,0.626
2022/12/21,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",387196451.8,403647228.5,371483096.2,38015.12037,26876.08174,52036.12192,1.098
2022/12/28,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",357474052.4,365812368.3,349143819.3,34650.91722,20709.05508,46266.04976,0.896
2022/12/30,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",365701404.1,374685727.3,356727162.8,29159.68561,21794.74031,38024.09243,0.899
2023/1/4,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",346101913.6,355289380.8,336925169.1,15374.86042,11557.9899,19861.58719,0.966
2023/1/6,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",379117607.6,434156283.5,319693519.8,12265.58979,9052.863924,16161.28962,0.7
2023/1/9,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",550995138.5,642708746.2,467469411.7,31530.0877,22936.16447,42042.28995,1.58
2023/1/11,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",361777736.6,371277809.6,352288018.6,45744.49035,36044.63818,57047.10511,0.86
2023/1/13,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",193632590.8,200826798.6,186443879.2,26486.876,22052.04134,31163.73992,0.901
2023/1/16,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",308429106.9,330584413.1,286426631.5,12332.43112,8453.706603,17248.89978,0.961
2023/1/18,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",628354189.4,645766715.1,610972701.7,15777.99449,8198.977749,27013.4879,1.403
2023/1/23,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",388297666.4,399880350.1,375926401.4,23819.46301,18003.62817,30770.63068,0.759
2023/1/25,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",377949622.5,466343890,294283418.9,17594.83771,11679.78366,23038.82471,0.911
2023/1/27,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",216149678.5,228449035.7,203856323.2,0,0,0,0.731
2023/1/30,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",686748654.8,715226874.3,654451938.6,25728.41146,18461.25806,34097.09701,1.034
2023/2/1,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",353488222.8,364123662.3,342864290.8,7125.460853,4091.732514,11381.38895,1.33
2023/2/3,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",480453496.8,490067478.8,470853078,0,0,0,1.008
2023/2/6,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",887546330.3,1010220629,772710476.6,16997.18469,7454.490504,25887.63725,1.151
2023/2/8,Altamonte Springs Regional Water Reclamation Facility,"Altamonte Springs, FL",1432581637,1468217031,1394385622,5565.946562,1682.828741,9528.986891,1.116
