date,T_low,T_med,T_upper,R_low,R_med,R_upper
2023/3/20,0.71379956,0.914519819,1.13414073,0.612405255,0.850385659,1.156894581
2023/3/21,0.691972667,0.897311567,1.105957014,0.583430655,0.824926859,1.113921995
2023/3/22,0.671089894,0.880967353,1.081091473,0.558196038,0.802610031,1.07853311
2023/3/23,0.652511979,0.866305165,1.061285979,0.536096138,0.783591655,1.049960317
2023/3/24,0.635917538,0.852678772,1.044002972,0.518023659,0.766912332,1.027262737
2023/3/25,0.620815591,0.840266404,1.028581772,0.504206659,0.752765191,1.007609102
2023/3/26,0.607122386,0.82883773,1.015482163,0.492982764,0.740542057,0.990995273
2023/3/27,0.594062854,0.818090196,1.002842129,0.483556026,0.730046761,0.977801982
2023/3/28,0.580462523,0.807583288,0.991208558,0.475483302,0.720602208,0.96711698
2023/3/29,0.566806467,0.797673043,0.980705265,0.468821394,0.712520873,0.958105216
2023/3/30,0.553741228,0.788007428,0.9711163,0.462437405,0.705574022,0.950244994
2023/3/31,0.541357514,0.778864242,0.961962446,0.457613698,0.699608092,0.943514821
2023/4/1,0.528844353,0.77086025,0.954113808,0.45420254,0.695107799,0.938508836
2023/4/2,0.517523315,0.763574131,0.948316273,0.45193616,0.692054998,0.935349903
2023/4/3,0.508330797,0.757418865,0.942991121,0.450582352,0.690581647,0.933838464
2023/4/4,0.500801261,0.752507339,0.939008629,0.451161222,0.690816784,0.933767558
2023/4/5,0.495364869,0.749115242,0.936807672,0.453776995,0.692708343,0.936072254
2023/4/6,0.492565501,0.747429509,0.936313933,0.458709646,0.696773518,0.941667142
2023/4/7,0.490835915,0.747267483,0.936988548,0.465358995,0.702790486,0.948706011
2023/4/8,0.492324435,0.748674655,0.938957586,0.473846667,0.710354289,0.958322544
2023/4/9,0.496032605,0.751504526,0.941938419,0.48451145,0.720010378,0.970448504
2023/4/10,0.501779803,0.755936552,0.947074172,0.497327172,0.731345952,0.985423177
2023/4/11,0.509047076,0.761497065,0.953895968,0.510800876,0.744070938,1.003292845
2023/4/12,0.51831277,0.768684518,0.962082927,0.525271643,0.758207556,1.024596751
2023/4/13,0.52841309,0.777080371,0.971983508,0.540668292,0.773700883,1.049202619
2023/4/14,0.540206216,0.786235136,0.984142321,0.557147476,0.789983633,1.076657101
2023/4/15,0.553024646,0.796342327,0.999164496,0.573889653,0.80705873,1.10631357
